hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std,number_lines,has_circle,has_triangle,Path,ClassId
77.3395,97.84947644085788,63.2457,59.1630216563522,14.8914,24.988073275865027,3.0,0.0,1.0,0241.png,0
102.4109,65.60164831153254,155.029,70.57953215345083,17.7193,10.142352168506081,0.0,0.0,0.0,0242.png,1
69.8206,95.20021436761579,58.3438,60.19585535200908,13.7627,24.032964625904977,2.0,0.0,1.0,0243.png,0
100.266,66.35026634460483,156.8865,70.21750079396162,17.7069,10.211796726825304,0.0,0.0,0.0,0244.png,1
77.1975,96.54361860708352,62.9693,61.64323934958318,15.7495,25.716507339644707,3.0,0.0,1.0,0245.png,0
98.8074,67.35718451093395,157.1845,69.54156641714364,17.1505,9.582486616218151,0.0,0.0,0.0,0246.png,1
66.9552,92.96961650431824,59.3594,63.56739755283365,16.0559,25.961998674793893,3.0,0.0,1.0,0247.png,0
95.0551,68.23200322422024,159.4976,67.8296925707319,16.7919,8.738935541014133,0.0,0.0,0.0,0248.png,1
65.2917,94.54989799629612,57.4,62.28321764327851,16.0322,26.379574734252255,4.0,0.0,1.0,0249.png,0
96.6579,67.61914423881746,159.3931,69.0721953639089,16.6479,8.492062505069072,0.0,0.0,0.0,0250.png,1
64.6175,94.48955917851453,58.2704,63.31566696987405,15.8587,26.180892542272122,4.0,0.0,1.0,0251.png,0
99.6702,67.06550254758403,160.0795,69.26162270514602,15.8454,7.802941678623518,0.0,0.0,0.0,0252.png,1
57.0954,88.05659713411598,57.9067,62.68717887343472,14.9614,25.576835418792527,3.0,0.0,1.0,0253.png,0
101.0911,67.30654797855853,159.8977,69.80326664784393,15.5784,8.045573530830477,0.0,0.0,0.0,0254.png,1
62.6282,92.43925770342382,61.7955,64.64900370268671,15.5725,26.42938031339365,4.0,0.0,1.0,0255.png,0
102.9758,66.44855464462715,159.6906,70.61978810248583,14.6468,7.781738222273994,0.0,0.0,0.0,0256.png,1
57.5871,87.71059692870641,65.5869,66.25215504713789,17.3349,27.71572012396575,5.0,0.0,1.0,0257.png,0
102.9055,66.58178857427907,157.4217,72.06134517971476,13.523,7.343151298999633,0.0,0.0,0.0,0258.png,1
55.6444,87.01615107921059,59.2139,65.92447911656186,15.5471,26.353098140256677,3.0,0.0,1.0,0259.png,0
104.0534,66.30549561265643,158.6582,70.9995843139944,13.5742,7.156597959924813,0.0,0.0,0.0,0260.png,1
57.2261,87.32168447063994,61.0309,66.18974048287242,16.1245,26.96091615190404,4.0,0.0,1.0,0261.png,0
103.3981,66.65657369224733,157.0216,70.7835541170405,12.8344,6.588473012770105,0.0,0.0,0.0,0262.png,1
55.8768,87.46298086482075,59.0979,66.19160154876144,15.7317,26.80130808580059,4.0,0.0,1.0,0263.png,0
105.5214,65.96414436676943,158.863,71.28260398582533,12.9496,6.698884969903573,0.0,0.0,0.0,0264.png,1
55.8727,88.26350715165356,60.0695,67.20501521278005,15.8409,26.70099599621707,4.0,0.0,1.0,0265.png,0
104.3322,65.93698994615997,159.1165,70.68760802113762,12.2441,6.13569190800842,0.0,0.0,0.0,0266.png,1
53.3682,87.50526400600138,54.3293,67.27263828266288,15.2544,26.70824368317767,4.0,0.0,1.0,0267.png,0
105.8401,66.1812082995619,155.982,71.28905579399968,11.8364,5.801037410670612,0.0,0.0,0.0,0268.png,1
57.882,88.79055172708411,58.1656,67.83804077831259,18.1841,30.553111252211288,7.0,0.0,1.0,0269.png,0
104.5991,66.35809957488235,153.44,72.85712593837339,11.7438,5.841452007848733,0.0,0.0,0.0,0270.png,1
54.7917,85.2104354589859,61.82,69.16579935199188,18.153,29.81015248199848,8.0,0.0,1.0,0271.png,0
103.6731,67.0360517661206,151.9486,72.59512213668353,11.0049,5.590015741480519,0.0,0.0,0.0,0272.png,1
61.0753,90.77065070775905,63.5893,70.09956223479573,19.1877,30.42847792299181,9.0,0.0,1.0,0273.png,0
101.1755,67.11328556813473,148.8225,71.91435735477305,10.9904,5.814112816242905,0.0,0.0,0.0,0274.png,1
58.766,88.58235627934042,63.6566,69.84729111740842,18.3198,29.627573777817176,6.0,0.0,1.0,0275.png,0
104.7688,65.9238678064326,147.9137,73.50109558578022,13.2194,23.29312052173345,1.0,0.0,0.0,0276.png,1
56.8786,87.96910629328913,60.8588,70.78632256700442,17.7357,28.551592696555474,8.0,0.0,1.0,0277.png,0
106.8736,67.9762592604212,145.1391,76.34167768126399,16.0593,29.018173331724377,9.0,0.0,0.0,0278.png,1
51.608,84.23060332207055,58.4083,70.77005857783361,16.9883,27.53006652934206,4.0,0.0,1.0,0279.png,0
109.5916,67.33113699797443,141.51,77.98081494829353,15.5924,22.840005740804884,14.0,0.0,0.0,0280.png,1
52.4401,85.037641147847,59.2841,70.90975241241505,16.6498,26.46681242537529,7.0,0.0,1.0,0281.png,0
114.6337,66.71782613597358,141.1873,78.88134518826361,17.2394,29.29694672896819,14.0,0.0,0.0,0282.png,1
50.9771,83.91108136348858,57.3213,70.42166901110765,15.3838,24.894579682332456,4.0,0.0,0.0,0283.png,0
114.8925,66.96618507687295,137.877,79.49289950052143,19.6595,36.171609858423494,15.0,0.0,0.0,0284.png,1
55.4616,86.44502950106501,62.101,72.05247115123811,15.5976,24.650295621756747,5.0,0.0,0.0,0285.png,0
116.2827,65.95483743221568,137.7566,80.60069699723446,19.8162,35.585342734895775,10.0,0.0,0.0,0286.png,1
54.6452,85.60611261446229,65.0242,71.53334756852918,14.1312,22.911865628097598,5.0,0.0,0.0,0287.png,0
114.7122,67.84795480454808,138.7638,82.80785355001058,17.9119,33.29851555835484,8.0,0.0,0.0,0288.png,1
53.1385,84.91101293560219,73.1674,70.97600000873534,13.6027,21.469551758478797,4.0,0.0,0.0,0289.png,0
113.8217,67.59092919253293,141.045,82.60780335416261,19.2619,37.1100971218077,10.0,0.0,0.0,0290.png,1
49.2922,82.72115702261424,72.5571,71.0065865930056,13.6243,21.561367060323423,3.0,0.0,0.0,0291.png,0
113.4068,66.8368604421243,142.5686,81.74005195765415,17.7306,34.425383420377464,7.0,0.0,0.0,0292.png,1
57.571,86.75510681798508,85.24,67.24441835572675,14.7164,22.290665558479855,4.0,0.0,0.0,0293.png,0
113.2553,66.0988934998915,143.9473,83.32671914044137,13.7276,20.616769830407478,11.0,0.0,0.0,0294.png,1
54.1444,85.5682017377951,82.7844,68.21461659087441,14.3372,22.08381978191273,4.0,0.0,0.0,0295.png,0
119.7157,61.438537364670395,146.3571,83.35729349966924,17.2934,29.536064674224967,19.0,0.0,0.0,0296.png,1
52.8339,85.7611013851268,72.5016,70.59458051040463,13.689,21.58688673709111,4.0,0.0,0.0,0297.png,0
121.335,58.91607399513311,145.5172,84.41356824681682,23.7559,42.114196124228705,23.0,0.0,0.0,0298.png,1
49.0076,84.42886675918373,64.4031,71.1678509608798,12.0208,18.998072727516337,2.0,0.0,0.0,0299.png,0
123.9508,56.099538138562245,142.4484,84.78465154401472,28.2244,47.798515088232605,22.0,0.0,0.0,0300.png,1
112.8033,99.02611175397124,76.4018,57.54479434979327,7.2723,9.363330214725956,0.0,0.0,0.0,0301.png,0
104.5356,79.21830680240522,82.3755,70.20839906841631,2.8933,1.6483067402640807,0.0,0.0,0.0,0302.png,1
119.6982,97.86313665911183,81.0497,56.102909282050604,6.9951,8.258757533067548,0.0,0.0,0.0,0303.png,0
100.6445,79.7291974106726,78.6502,71.34514307197091,3.0998,1.7409882136304082,0.0,0.0,0.0,0304.png,1
115.4267,97.35343664766026,78.9043,55.91635486608546,6.305,7.64092762693117,0.0,0.0,0.0,0305.png,0
104.4915,79.4248080120437,79.2673,67.36967901593417,3.0817,1.7075787273212326,0.0,0.0,0.0,0306.png,1
111.6121,98.62982628794394,79.563,57.21624272005284,6.1593,7.58845989051797,0.0,0.0,0.0,0307.png,0
99.6499,80.44380603868765,77.6495,70.94349194781718,2.9466,1.6682171441392157,0.0,0.0,0.0,0308.png,1
113.0698,97.76984058471201,84.8708,56.30774997600241,5.8324,7.271541118635031,0.0,0.0,0.0,0309.png,0
92.5197,82.98615554362064,72.7393,72.34605680691934,2.7921,1.6195300522065037,0.0,0.0,0.0,0310.png,1
110.8935,97.31585152353135,87.0614,55.1027987496098,5.6978,7.369536970529424,0.0,0.0,0.0,0311.png,0
103.1294,81.95444378214033,79.6743,69.4116101204258,2.7875,1.6707913544186181,0.0,0.0,0.0,0312.png,1
110.2751,97.26151458819672,91.1761,54.95731333307697,5.8834,7.467864784528439,0.0,0.0,0.0,0313.png,0
99.865,82.68664084965602,77.3548,69.15147082282488,2.7345,1.6745177664032114,0.0,0.0,0.0,0314.png,1
114.6153,96.66002744625101,90.7475,52.953630128160235,6.0177,7.626348189664567,0.0,0.0,0.0,0315.png,0
99.8726,81.62894075779741,79.1023,70.93740222696346,2.8125,1.6816491161951712,0.0,0.0,0.0,0316.png,1
109.8552,97.62889650590137,92.8772,53.746383321671054,6.2212,7.823980480548249,0.0,0.0,0.0,0317.png,0
92.7641,83.17652944905792,77.7263,75.32298180708196,2.6407,1.7399435364401914,0.0,0.0,0.0,0318.png,1
117.6004,97.15008862497245,95.3789,51.998349346782156,6.2952,7.840309748983136,0.0,0.0,0.0,0319.png,0
95.58,82.33302618026376,77.4797,74.70182720596598,2.7015,1.787511608353915,0.0,0.0,0.0,0320.png,1
117.0412,98.27972477861344,94.5865,53.18441799766168,5.9468,7.615679205428758,0.0,0.0,0.0,0321.png,0
94.4935,82.8103336410982,79.8278,76.77561687905867,2.6526,1.8792853003203107,0.0,0.0,0.0,0322.png,1
117.4758,97.40573399117733,94.3883,54.23256515332831,6.4141,7.924053330840221,0.0,0.0,0.0,0323.png,0
97.0592,82.49333727859481,79.4377,75.49320710308974,2.7942,2.002959400487189,0.0,0.0,0.0,0324.png,1
122.1679,97.69058864389139,100.2357,49.903095550376435,6.4053,8.08810434588971,0.0,0.0,0.0,0325.png,0
93.8743,82.27561303028985,77.7614,76.6458431360762,2.7254,1.7817392738557458,0.0,0.0,0.0,0326.png,1
113.2016,98.68765554738849,98.3799,52.13638629584908,6.4751,8.272374507358816,0.0,0.0,0.0,0327.png,0
93.4462,82.38604800304479,77.4606,77.51479760432842,2.7794,1.8274943611404113,0.0,0.0,0.0,0328.png,1
108.6688,98.44587805774296,98.2057,51.44883854383887,6.5383,8.217367772589956,0.0,0.0,0.0,0329.png,0
103.7026,80.43109817253523,88.9855,78.50953120322397,2.8502,1.9530386478510864,0.0,0.0,0.0,0330.png,1
103.4119,98.36816272753089,94.9409,52.76916909702104,6.7891,8.602896093176994,0.0,0.0,0.0,0331.png,0
98.3945,81.70257688561604,84.5066,77.56756381658509,2.7347,1.9183628202193663,0.0,0.0,0.0,0332.png,1
64.2682,94.82679931728161,93.4438,65.03704668540847,15.265,22.288305790256917,0.0,0.0,0.0,0333.png,0
101.3223,80.53175661011002,88.6943,79.61016799071585,2.7975,2.05185129821827,0.0,0.0,0.0,0334.png,1
57.2506,91.75892544946241,93.3231,67.35605471217863,16.4729,24.326797273582894,1.0,0.0,0.0,0335.png,0
103.5234,79.1025729824258,91.6459,79.70458025226657,2.8105,2.017867624498693,0.0,0.0,0.0,0336.png,1
51.1425,88.54753747987574,90.2207,68.17712073349827,16.6841,25.30252373163594,1.0,0.0,0.0,0337.png,0
109.5799,77.23779913999363,95.2355,77.2880277905317,2.8461,2.079522731301584,0.0,0.0,0.0,0338.png,1
53.063,89.4993443048607,97.0134,66.16210259990231,17.794,26.334455832615944,0.0,0.0,0.0,0339.png,0
104.7409,78.71718851172213,94.0732,80.89292949176708,2.8858,2.1161659575751615,0.0,0.0,0.0,0340.png,1
49.7774,87.97526043860285,95.5187,67.1191824317758,18.1178,27.04861407096489,0.0,0.0,0.0,0341.png,0
102.1467,79.86272333892703,92.0219,82.5096116848819,2.8171,2.121755780008623,0.0,0.0,0.0,0342.png,1
45.3378,84.21051176165598,95.6997,68.02843464250813,18.45,27.975337352746973,1.0,0.0,0.0,0343.png,0
102.5305,78.78323977693479,94.596,83.95256627405742,2.8448,2.1613683073460663,0.0,0.0,0.0,0344.png,1
40.9339,80.23748955936993,91.166,70.83606739507776,18.7193,28.035161984729104,1.0,0.0,0.0,0345.png,0
109.8925,77.26159423510494,97.419,81.42081207529189,3.3763,2.432261973965798,0.0,0.0,0.0,0346.png,1
46.8357,85.36263412940113,92.5086,69.90065612023967,18.8973,28.446527955270742,1.0,0.0,0.0,0347.png,0
107.4005,76.62319035220342,102.6073,81.90521770137724,3.3574,2.4208397799110952,0.0,0.0,0.0,0348.png,1
47.6797,85.32366323541201,95.6099,68.0658381421253,19.2433,28.906696544399534,1.0,0.0,0.0,0349.png,0
104.0498,78.41931853797252,97.7559,83.38999529433971,3.1077,2.3463377229205515,0.0,0.0,0.0,0350.png,1
40.4633,79.5583474759877,95.8435,68.57464843329494,20.1368,29.373046926732,2.0,0.0,0.0,0351.png,0
104.7409,79.12306343405822,100.8304,85.06816581918292,2.8596,2.1810749276446235,0.0,0.0,0.0,0352.png,1
36.0181,74.50940324811359,95.3938,68.43230174091764,20.7214,29.88699687221853,2.0,0.0,0.0,0353.png,0
103.4467,78.44796975773177,99.3388,86.69679933284733,2.927,2.1803832231972433,0.0,0.0,0.0,0354.png,1
34.6998,74.18618928048535,93.3742,67.14532280330477,19.7912,28.72098192193296,1.0,0.0,0.0,0355.png,0
100.6434,80.71152480556913,100.5721,92.02982669542521,2.543,2.00881830935503,0.0,0.0,0.0,0356.png,1
32.2543,71.81328868329315,92.0081,68.92293547426719,19.0437,27.679569908327693,0.0,0.0,0.0,0357.png,0
96.8154,82.2206733300087,98.165,94.65256348879306,2.2989,1.768490539980353,0.0,0.0,0.0,0358.png,1
29.6481,68.09661861201333,91.4032,69.30355567905589,19.2653,28.101980640339214,2.0,0.0,0.0,0359.png,0
93.4794,81.64201476960255,98.7969,97.02176482825901,2.2671,1.7610103889528874,0.0,0.0,0.0,0360.png,1
95.7157,92.84808922918124,68.0367,59.84417058586408,2.6542,2.0937579516266918,0.0,0.0,0.0,0361.png,0
120.9147,87.8145649873072,104.8523,73.31947548032514,50.2882,65.56058374328282,15.0,0.0,0.0,0362.png,1
95.8346,93.65328954628342,67.4657,60.901735800467954,2.6252,2.076517507751861,0.0,0.0,0.0,0363.png,0
114.3994,86.53910607141722,104.834,75.43830488551556,49.7285,64.31629022067426,16.0,0.0,0.0,0364.png,1
99.3695,93.89252563303427,69.7003,61.750234654695845,2.6503,2.214545079694699,0.0,0.0,0.0,0365.png,0
120.8287,83.38338177544733,108.7144,74.95973340827727,51.1693,64.60629874485923,15.0,0.0,0.0,0366.png,1
98.7305,94.76268078600353,74.161,62.075329068801565,2.6432,2.202292841563083,0.0,0.0,0.0,0367.png,0
127.2057,82.85238432000614,102.7606,73.58519747639467,50.6957,63.37963475368093,16.0,0.0,0.0,0368.png,1
114.8562,93.23554859365605,84.8522,60.50456144093601,2.7457,2.2732425101603217,0.0,0.0,0.0,0369.png,0
122.6507,83.90516962327172,106.9348,75.25784310595142,54.2563,66.49492319200016,16.0,0.0,0.0,0370.png,1
107.981,93.17524262914478,79.2887,60.88993966420069,2.5947,2.0795749349326176,0.0,0.0,0.0,0371.png,0
124.8413,84.63619151586394,108.2777,75.82267987027365,53.5175,63.32452363618695,16.0,0.0,0.0,0372.png,1
117.6162,91.14933514601188,86.3597,59.896383162174324,2.6341,2.1169358020497455,0.0,0.0,0.0,0373.png,0
124.6863,85.95179982007357,106.9821,77.35034957639171,54.3219,65.02588930872072,17.0,0.0,0.0,0374.png,1
110.4653,94.37908134703368,80.9891,61.711078269545744,2.7225,2.2969313768591344,0.0,0.0,0.0,0375.png,0
129.0112,82.61781572130796,112.7779,75.87182857681763,54.6956,64.33165737519903,14.0,0.0,0.0,0376.png,1
112.8354,93.29082220047158,82.3467,60.3766602182499,2.8033,2.1448098074188304,0.0,0.0,0.0,0377.png,0
131.0842,83.07980807849762,112.3066,77.13293068748263,55.9123,64.6337281046823,19.0,0.0,0.0,0378.png,1
109.9701,93.81562985979468,80.9797,63.138310778084644,2.7553,2.124199122022227,0.0,0.0,0.0,0379.png,0
128.5621,80.35234622330576,112.8155,78.53105156401512,57.1786,65.59249120166119,18.0,0.0,0.0,0380.png,1
115.6291,92.24962185933339,85.2862,61.64919212414709,2.7678,2.139084654706307,0.0,0.0,0.0,0381.png,0
131.3537,77.74870157314525,114.5707,79.24615575225084,60.0269,68.17551449303481,20.0,0.0,0.0,0382.png,1
109.3024,92.18276603704187,83.3466,63.552980012270076,2.6473,2.1458105018850104,0.0,0.0,0.0,0383.png,0
121.6566,81.13287297045507,120.3267,79.56620116048019,61.1552,67.79577061262745,18.0,0.0,0.0,0384.png,1
110.4249,89.89383716356757,82.3599,63.719651380009914,2.7401,2.0893424779102157,0.0,0.0,0.0,0385.png,0
117.016,81.44187095100406,125.2532,79.53418440997557,59.0848,67.3431660152684,21.0,0.0,0.0,0386.png,1
113.4822,89.70668806259654,88.1355,63.174334501837066,2.8428,2.113548712473881,0.0,0.0,0.0,0387.png,0
114.7031,84.20760862528991,117.3356,79.75301231075852,59.4764,69.12974788786663,17.0,0.0,0.0,0388.png,1
116.4892,89.3191585459693,91.2574,64.37882683957513,2.6578,2.0171512486672882,0.0,0.0,0.0,0389.png,0
120.249,82.4083891299909,119.8349,80.49015245351445,59.9823,68.94910287095837,22.0,0.0,0.0,0390.png,1
109.8816,90.91277897765528,89.4537,67.64929900826763,2.6061,2.1094887508588425,0.0,0.0,0.0,0391.png,0
127.9041,76.71118238685935,127.498,79.89025845495807,63.1964,68.75714382549641,23.0,1.0,0.0,0392.png,1
106.1359,90.51020291210267,85.5155,70.05054289404187,2.5191,2.0915150465631367,0.0,0.0,0.0,0393.png,0
125.2335,76.68034675032449,127.744,77.726541567215,60.1827,65.96308149798642,17.0,0.0,0.0,0394.png,1
103.1084,89.57479695450054,84.0455,69.08344975281706,2.5562,2.04167616433165,0.0,0.0,0.0,0395.png,0
126.1401,75.76438788764811,129.4333,80.31999098051493,63.1944,68.13523323978572,22.0,1.0,0.0,0396.png,1
105.1289,89.62149454673248,86.1079,68.434000742248,2.6254,2.05540138172572,0.0,0.0,0.0,0397.png,0
136.5919,68.52289802970975,135.0795,75.93833405961708,72.732,66.82299735869381,33.0,1.0,0.0,0398.png,1
97.742,90.55075171416304,82.534,71.78060353605282,2.6478,2.204938810942381,0.0,0.0,0.0,0399.png,0
136.26,66.28565003075704,136.7385,77.83355778679271,73.7178,65.85237401309082,25.0,1.0,0.0,0400.png,1
96.0954,90.14911923496535,80.5556,72.49268451809465,3.1624,3.2703556748463916,0.0,0.0,0.0,0401.png,0
143.3356,62.78263591662905,138.5199,75.67738766626395,72.8261,67.52153033507165,28.0,1.0,0.0,0402.png,1
94.3847,88.62460440481526,79.4567,72.35896990083538,4.1014,5.916816546082869,1.0,0.0,0.0,0403.png,0
131.4134,68.37645282142091,136.8629,81.52172657390176,75.734,69.49668225174494,24.0,1.0,0.0,0404.png,1
90.6294,87.73786101586931,77.0698,70.66139913672811,4.3275,6.120624457520654,0.0,0.0,0.0,0405.png,0
143.163,59.613793965826396,143.4959,79.22139473141078,96.618,70.63390599421781,43.0,1.0,0.0,0406.png,1
102.2121,85.80794901167374,84.4403,70.77657123589698,7.1245,10.096484524328257,1.0,0.0,0.0,0407.png,0
146.1312,60.582442890329204,136.1862,80.95408037622316,88.1827,67.54480824393538,38.0,1.0,0.0,0408.png,1
108.6509,85.54122999577456,88.7376,70.66495274349232,6.9436,9.221519345530865,1.0,0.0,0.0,0409.png,0
134.5424,68.49177032490837,135.9101,82.9588332728348,77.5583,70.21909712542592,29.0,1.0,0.0,0410.png,1
105.8019,84.15586049937342,91.2427,71.38536542394385,7.3287,9.51796492481455,1.0,0.0,0.0,0411.png,0
124.0476,76.02483498331318,138.1859,84.83884217261573,78.7797,72.83247330628008,26.0,1.0,0.0,0412.png,1
110.0479,83.15381413735632,96.499,70.36076320649173,7.4678,9.099767203615706,1.0,0.0,0.0,0413.png,0
128.4283,73.40008078408361,135.9956,85.75904255902114,75.2225,71.65259655972001,27.0,1.0,0.0,0414.png,1
104.7283,84.9945320541857,94.9959,71.74971138053448,8.7642,13.21391684399444,1.0,0.0,0.0,0415.png,0
135.7029,69.25309690974115,134.0879,88.23256753370606,67.0202,66.96884941493322,21.0,1.0,0.0,0416.png,1
97.927,85.84890372625617,91.9789,74.90561430754039,9.2333,15.936953005828936,1.0,0.0,0.0,0417.png,0
142.561,64.49989518596135,136.9007,85.82271051132095,68.6223,67.46575162784448,23.0,1.0,0.0,0418.png,1
93.0701,86.85010987897483,90.0671,78.5103012195852,9.3635,17.295940788231206,1.0,0.0,0.0,0419.png,0
146.8427,59.94765180313571,141.8099,84.0057555289517,68.8908,66.28122868022287,21.0,1.0,0.0,0420.png,1
49.5866,65.35711973794437,56.9036,51.52627006721911,57.2902,78.94176197653559,13.0,0.0,0.0,0421.png,0
91.7995,81.83272755902739,97.1033,64.96927911798007,76.3829,89.93432874931574,17.0,1.0,0.0,0422.png,1
47.9944,63.34332457836422,55.4557,46.54679621101757,32.7728,49.38926178998832,7.0,0.0,0.0,0423.png,0
79.5216,79.39649572518928,100.0791,61.962053251889586,70.9892,85.48571157427422,18.0,1.0,0.0,0424.png,1
48.4442,62.436622957684065,56.7568,49.22544315453138,18.8014,15.309564266823534,1.0,0.0,0.0,0425.png,0
91.3747,81.4850053685339,107.8938,63.02592578899575,77.6498,87.6517630168384,25.0,1.0,0.0,0426.png,1
51.2693,62.50588594292541,51.2055,50.511557783837944,18.17,23.60592933989255,0.0,0.0,0.0,0427.png,0
88.217,82.76828928400055,115.9344,63.46419066402723,85.0309,89.63092850790959,26.0,1.0,0.0,0428.png,1
41.9804,56.484925562843756,54.5135,53.40411236740107,15.1819,9.876133473682907,0.0,0.0,0.0,0429.png,0
91.5422,83.92797518801463,113.5618,64.90512137543539,84.2236,90.76128581636557,25.0,1.0,0.0,0430.png,1
43.0909,57.102278739031064,53.7454,53.905420681412004,14.2656,9.466945475706511,0.0,0.0,0.0,0431.png,0
106.5858,84.74369497703059,113.2759,69.68351296533493,95.4874,93.83051231470498,29.0,1.0,0.0,0432.png,1
40.6292,58.16082106848217,59.9406,54.72415437117324,14.9421,10.229386471827135,2.0,0.0,0.0,0433.png,0
112.9187,81.38756471544039,114.1428,71.95499432395223,103.7882,94.88581843858438,37.0,1.0,0.0,0434.png,1
44.6947,66.67368965274083,56.075,56.00885621935159,14.2451,10.727517233265113,0.0,0.0,0.0,0435.png,0
105.9785,83.48146283906385,116.097,70.54559653869262,95.4339,94.32627539975275,30.0,1.0,0.0,0436.png,1
37.3238,57.08645683137113,57.3383,57.59787889419193,13.9753,10.531623327388802,0.0,0.0,0.0,0437.png,0
105.0005,82.88175854643771,119.0751,73.03251371813789,95.4946,92.42906886277714,30.0,1.0,0.0,0438.png,1
34.6231,57.90339235649325,58.9368,59.33595710663139,14.1287,11.026347369369423,1.0,0.0,0.0,0439.png,0
111.9867,81.92777748181626,114.455,77.39111948408551,97.894,93.69486946466172,31.0,1.0,0.0,0440.png,1
31.3359,52.01352584847522,59.571,60.045753879853976,14.1667,11.441202345470515,1.0,0.0,0.0,0441.png,0
115.9548,81.65857185231688,120.5492,76.65851406960613,100.6126,94.16762565361834,31.0,1.0,0.0,0442.png,1
33.5876,56.522081757840446,65.7723,60.72458194759351,14.67,11.707147389522351,2.0,0.0,0.0,0443.png,0
118.6278,83.56654753643949,116.5218,79.46207224053498,97.9349,96.05356454598652,29.0,1.0,0.0,0444.png,1
34.4333,60.97317730863302,61.4419,61.6614695283043,13.7465,11.708750477740997,1.0,0.0,0.0,0445.png,0
121.9692,75.56180682964113,118.4956,80.42913266124408,106.1732,95.48450974770725,31.0,1.0,0.0,0446.png,1
29.2718,52.827454271051145,61.7596,63.02231833120707,13.5594,11.481048368507121,1.0,0.0,0.0,0447.png,0
143.7521,59.44686236959861,129.2872,80.47979445898206,118.166,96.37884749259041,33.0,1.0,0.0,0448.png,1
30.9801,57.346688692460695,61.802,63.93675778454832,13.3487,11.83562031792166,1.0,0.0,0.0,0449.png,0
132.9058,66.90144786445208,130.1611,83.46620961077602,121.318,95.5943203124537,35.0,1.0,0.0,0450.png,1
27.3907,51.292419064711694,64.5952,65.30184022644384,14.0169,11.916367499787844,2.0,0.0,0.0,0451.png,0
137.4497,63.343649010062556,132.0007,84.12649820068586,121.1683,97.39395040304095,35.0,1.0,0.0,0452.png,1
32.2979,54.76100579417803,67.5826,65.49510956735625,14.6717,12.728790952403925,2.0,0.0,0.0,0453.png,0
139.1063,61.30983445019241,142.5323,84.12510895511518,133.9845,97.02416018574961,37.0,1.0,0.0,0454.png,1
27.9639,51.55206103338644,65.7925,65.93742824640645,13.5626,12.57251292463046,3.0,0.0,0.0,0455.png,0
139.2393,59.416735315145004,137.3836,85.4135015734632,128.4737,96.65848596119224,40.0,1.0,0.0,0456.png,1
26.6771,52.11164779192843,61.1301,66.85714602037692,13.3573,12.41892252612923,2.0,0.0,0.0,0457.png,0
137.5202,61.33465245650292,143.7934,85.31844534706431,131.497,93.9123633554177,36.0,1.0,0.0,0458.png,1
23.0208,46.53373364947197,63.5476,70.57900349424041,12.5511,12.17265742514756,1.0,0.0,0.0,0459.png,0
125.9029,67.05186255123715,139.4812,86.40769321397256,123.2353,94.36250703489178,28.0,1.0,0.0,0460.png,1
33.9441,59.93859003338333,61.3122,64.63609774081353,12.9162,11.55427096618389,1.0,0.0,0.0,0461.png,0
131.4518,66.68212561668982,137.3638,89.49646054207953,123.8434,94.1781719744018,35.0,1.0,0.0,0462.png,1
31.2711,55.51867618009277,58.1286,62.73768454477739,13.2488,10.919427574740354,2.0,0.0,0.0,0463.png,0
137.3859,62.708885982689885,140.3728,88.80083006458892,123.5703,93.71333767351368,29.0,1.0,0.0,0464.png,1
30.4574,56.71176408153779,60.4903,60.50922827065307,12.2673,9.368898052065676,1.0,0.0,0.0,0465.png,0
137.263,61.129192952303896,146.5983,89.47822940307883,128.82,92.85682742803569,31.0,1.0,0.0,0466.png,1
27.8366,52.156666883918106,62.9294,60.82874497834063,12.1428,9.57232511775483,1.0,0.0,0.0,0467.png,0
143.8644,53.745839026291144,152.4145,84.60168727484104,131.5484,87.60373426652542,32.0,1.0,0.0,0468.png,1
24.9342,48.42562823918757,62.1038,63.76145877848154,12.0576,9.304820376557519,2.0,0.0,0.0,0469.png,0
143.8143,54.28814617860882,153.3147,86.37508589813385,132.2312,87.96244622883108,33.0,1.0,0.0,0470.png,1
24.0093,45.753933311902266,65.6684,67.02261141913228,11.3012,9.446971925437273,2.0,0.0,0.0,0471.png,0
144.0831,52.97673257563173,156.0858,84.77244268251327,133.1555,84.8127580010814,37.0,1.0,0.0,0472.png,1
24.0052,47.482981929950434,72.1483,72.35359913031279,10.6467,9.615086016775928,2.0,0.0,0.0,0473.png,0
145.6362,51.23933693521024,154.3331,85.40739748048759,132.8547,83.41577541394673,42.0,1.0,0.0,0474.png,1
25.5871,49.17407664196655,80.4572,72.61834732462589,10.5881,9.50289631586076,2.0,0.0,0.0,0475.png,0
147.5933,48.100319074929224,157.4562,84.98830555764717,144.9503,77.45124292036894,40.0,1.0,0.0,0476.png,1
23.4367,47.35809532814849,80.4104,73.37250555787229,9.5203,8.944438937686366,2.0,0.0,0.0,0477.png,0
141.2798,54.08636530550005,156.7787,83.6837088465252,141.8759,74.01781744411274,49.0,1.0,0.0,0478.png,1
24.5459,49.810276983670754,81.5218,73.16676379859916,9.1493,8.421496868728267,2.0,0.0,0.0,0479.png,0
137.665,57.02331781823993,162.1179,82.59664641854414,142.3684,72.7646554409488,49.0,1.0,0.0,0480.png,1
125.387,67.37918247500485,42.1101,33.26284981762687,69.7776,23.14409942598761,15.0,0.0,0.0,0481.png,0
